,Unnamed: 0,license,location,pmcid,pmid,doi,pubdate,source,number,text,software,version,ID,curation_label,software_upper,mention_counts
68,266594,,,,,10.3389/fpls.2017.00966,2017,Materials and methods,14,"All statistical tests were performed by Statgraphics (STN, St Louis, MO, USA)",Statgraphics,,SM1341,software,STATGRAPHICS,2178
69,112653,comm,comm/Int_J_Endocrinol/PMC4388014.nxml,4388014,25878664.0,10.1155/2015/812610,2015,2.3. Statistical Analysis,10,"Statistical analysis was performed using the Statistical Package for Social Science (version 13.0, SPSS Inc., Chicago, IL)",Statistical Package for Social Science,,SM4120,software,STATISTICAL PACKAGE FOR SOCIAL SCIENCE,3173
70,194484,comm,comm/Proteins/PMC4342768.nxml,4342768,25581715.0,10.1002/prot.24734,2015,Homology modeling,10,(6) The predicted insertions were added to the PfATP6 model using Swiss-PdbViewer v4.1.18 (7) The Swiss-PdbViewer's rotamer library was used to change amino acids side-chains and the Swiss-PdbViewer's loops library to choose the best fitting loops,Swiss-PdbViewer,,SM3453,software,SWISS-PDBVIEWER,804
71,88877,non_comm,non_comm/Int_J_Nanomedicine/PMC5479303.nxml,5479303,28670118.0,10.2147/IJN.S136819,2017,Bioinformatics,8,The MS/MS spectra of the matched peptides were examined using the Thermo Xcalibur software 2.2.,Thermo Xcalibur,,SM6218,software,THERMO XCALIBUR,726
72,31163,comm,comm/BMC_Plant_Biol/PMC6636152.nxml,6636152,31311507.0,10.1186/s12870-019-1893-9,2019,Transcriptome assembly,33,Quality and completeness of the transcriptome assembly were assessed via TransRate [44] and BUSCO analysis [45],TransRate,,SM36714,software,TRANSRATE,777
73,41350,,,,,10.1523/ENEURO.0054-20.2020,2020,Materials and Methods,6, The intensity-based method TurboReg was used to process within-session motion artifacts because calcium imaging data collected within each session have a similar intensity distribution,TurboReg,,SM129242,software,TURBOREG,420
74,44900,,,,,10.1186/s13011-016-0077-y,2016,Data analysis,0,Data were collected and stored in the Unipark database,Unipark,,SM65936,software,UNIPARK,570
75,63497,,,,,10.1371/journal.pone.0119306,2015,Measures of Sequence Diversity,17,"Moving on to considerations of three dimensional structure, a similar behavior is observed for KOL (similarly for VAR and ENT, but not shown graphically) in synchrony with solvent accessibilities (calculated from crystal structure coordinates using WHAT IF) and B-values (experimental) for these proteins",WHAT IF,,SM9748,software,WHAT IF,363
76,133511,comm,comm/Acta_Crystallogr_Sect_E_Struct_Rep_Online/PMC3099794.nxml,3099794,21754213.0,10.1107/S1600536811009883,2011,,32,"Data collection: CAD-4 Software (Enraf–Nonius, 1989 ▶); cell refinement: CAD-4 Software; data reduction: XCAD4 (Harms & Wocadlo, 1995 ▶); program(s) used to solve structure: SHELXS97 (Sheldrick, 2008 ▶); program(s) used to refine structure: SHELXL97 (Sheldrick, 2008 ▶); molecular graphics: SHELXTL (Sheldrick, 2008 ▶); software used to prepare material for publication: SHELXL97.",XCAD4,,SM12528,software,XCAD4,460
77,180351,,,,,10.3389/fbioe.2020.600384,2020,Methods,20, The numbers of performed sub runs were optimized by the Zetasizer software,Zetasizer,,SM2385,software,ZETASIZER,2467
﻿0,56680,comm,comm/Alzheimers_Res_Ther/PMC8466995.nxml,8466995,34563258.0,10.1186/s13195-021-00903-7,2021,Circadian rest-activity pattern assessment,11,"Activity counts of 30-s epochs with a medium threshold for sensitivity were obtained and visualized using a software (Actiware 6.0.9, Philips Respironics)",Actiware,6.0.9,SM37854,software,ACTIWARE,839
1,224680,,,,,10.1038/s41598-020-73146-5,2020,,0,"52p) for image processing, and Adobe Illustrator CS5 for assembly of the figures",Adobe Illustrator,,SM5695,software,ADOBE ILLUSTRATOR,10225
2,133194,,,,,10.1167/iovs.15-18944,2016,Study Population,0,"This was an observational cohort study of healthy subjects, glaucoma suspects, and open-angle glaucoma (OAG) patients enrolled from the Diagnostic Innovations in Glaucoma Study (DIGS) who completed OCT-A imaging (AngioVue; Optovue, Inc",AngioVue,,SM205275,software,ANGIOVUE,1535
3,142554,,,,,10.3390/md18020090,2020,2.2.1. Green Algae (Chlorophytes),1,"In many of the genomes analysed, there is one T1PKS, which is annotated by antiSMASH as NRPS-like",antiSMASH,,SM653,software,ANTISMASH,7240
4,120666,,,,,10.3390/ma14123274,2021,2.2. Methods,10, To visualize results BIOVIA Discovery Studio and USCF Chimera 1,BIOVIA Discovery Studio,,SM6967,software,BIOVIA DISCOVERY STUDIO,518
5,37137,comm,comm/J_Exp_Bot/PMC4861014.nxml,4861014,26957563.0,10.1093/jxb/erw096,2016,Methylome analysis,7,Reads were deduplicated with bismark_deduplicate and methylation calls were extracted using Bismark methylation_extractor (with options -r2 2 for paired end reads),bismark,,SM27400,software,BISMARK,4161
6,179521,comm,comm/PLoS_One/PMC3447930.nxml,3447930,23028873.0,10.1371/journal.pone.0045242,2012,DNA Analyses,45,Bisulfite converted sequences were aligned to an unconverted parent using ClustalX,ClustalX,,SM1249,software,CLUSTALX,16105
7,297152,,,,,10.1093/nar/gkx699,2017,Detection of motifs,0," These predictions were evaluated manually, and we analyzed the most promising candidates in a process that centered on additional homology searches and attempts to improve structural predictions with help from CMfinder, as previously described (",CMfinder,,SM10924,software,CMFINDER,659
8,97377,comm,comm/BMC_Syst_Biol/PMC6245597.nxml,6245597,30458766.0,10.1186/s12918-018-0614-6,2018,Best platform selection for DNA sequence alignment,51,"However, it is important to mention that newer GPU generations do not always provide better performance in the context of sequence alignments using the SW method, such as with CUDASW++ software [5]",CUDASW++,,SM86480,software,CUDASW++,261
9,17950,,,,,10.1108/AEAT-08-2019-0166,2020,Legislative requirements,12, Features of the aircraft to be used for flight training (DGCA-SHT-1A) provide the features required for flight training (for different licenses),DGCA,,SM16674,software,DGCA,381
10,119186,comm,comm/Front_Physiol/PMC5526904.nxml,5526904,28798696.0,10.3389/fphys.2017.00539,2017,Functional divergence analysis,16,"Functional divergence of two subfamilies after gene duplication was inferred by type I (Gu, 1999) and type II (Gu, 2006) divergence analysis using DIVERGE v3 (Gu et al., 2013) with 500 bootstrap replications",DIVERGE,,SM49118,software,DIVERGE,637
11,135511,non_comm,non_comm/BMC_Genet/PMC4453229.nxml,4453229,26036962.0,10.1186/s12863-015-0210-3,2015,Step II: Sire model for the selected regions,14,The model was fitted by REML using the software DMU,DMU,,SM19287,software,DMU,476
12,7560,comm,comm/Sci_Rep/PMC5428012.nxml,5428012,28336949.0,10.1038/s41598-017-00281-x,2017,Gene expression analysis and annotation,36,Differentially expressed transcripts were identified using the edgeR Bioconductor package,edgeR Bioconductor,,SM16825,software,EDGER BIOCONDUCTOR,330
13,129826,comm,comm/PLoS_Comput_Biol/PMC6837550.nxml,6837550,31658251.0,10.1371/journal.pcbi.1007396,2019,Data collection and pre-processing,38,"eggNOG-mapper works by using either HMMER to match input sequences to hidden Markov models based on pre-calculated orthogroup alignments, or DIAMOND to match directly to proteins, which are then used as seeds to match the sequence to the associated orthogroups",eggNOG-mapper,,SM672,software,EGGNOG-MAPPER,520
14,138353,comm,comm/BMC_Med/PMC5896106.nxml,5896106,29642897.0,10.1186/s12916-018-1037-3,2018,Description of individual-based model,18,HIV infection was distributed to individuals according to age-specific rates of infection; these were generated from the EMOD HIV model calibrated to South Africa [28] and assumed to be the same across residency groups [29–31],EMOD,,SM193847,software,EMOD,511
15,133771,non_comm,non_comm/Brief_Bioinform/PMC7799312.nxml,7799312,,10.1093/bib/bbaa377,2020,Discussion,130,"As next step, we produced two genes’ list ordered and unordered, both suitable to perform PEA with all the following framework tools: BiP, clusterProfiler, Enrichr, EnrichNet, g:Profiler, pathDIP and TPEA",EnrichNet,,SM17355,software,ENRICHNET,384
16,114868,comm,comm/G3_(Bethesda)/PMC4169156.nxml,4169156,24970883.0,10.1534/g3.114.012195,2014,Missense SNPs at DNA-contacting positions are generally not predicted to be deleterious but might change DNA-binding specificity,20,"It compiles scores from prediction algorithms such as SIFT (Kumar ), Polyphen2 (Adzhubei ), MutationTaster (Schwarz ), and FATHMM (Shihab )",FATHMM,,SM15023,software,FATHMM,2534
17,108345,,,,,10.1007/s10530-021-02509-4,2021,Discussion,8,"Further, we found a decrease in FD for life form and life span over time, which might be related to habitat loss and environmental changes as a result of urbanization",FD,,SM60797,software,FD,3226
18,207633,non_comm,non_comm/J_Chem_Inf_Model/PMC8189035.nxml,8189035,34047191.0,10.1021/acs.jcim.1c00263,2021,Conclusions,27,"Here, we studied several leading docking codes, namely, Glide, DOCK, AutoDock, AutoDock Vina, FRED, and EnzyDock, and evaluate their ability to correctly reproduce and score the crystal structure ligand configuration for 193 Mpro crystal structures",FRED,,SM73421,software,FRED,1301
19,87743,,,,,10.1097/PAS.0000000000001546,2020,RNA-sequencing,0," The fusion transcripts were called with STAR-Fusion, TopHat-Fusion, FusionMap, FusionCatcher, and EricScript and further considered if present in the fusion list of at least 2 algorithms",FusionCatcher,,SM15732,software,FUSIONCATCHER,648
20,256683,,,,,10.1016/j.csbj.2020.12.032,2020,Discussion,9, Realignment and reassembly can be introduced using ABRA or GATK4; these steps might improve the genotyping of both biparental and indel positions,GATK4,,SM45953,software,GATK4,548
21,19010,,,,,10.1039/c7ta10461h,2018,Results and discussion,9,"Based on the GIWAXS results, we have proposed molecular packing models of both acceptors, as illustrated in ",GIWAXS,,SM21876,software,GIWAXS,2161
22,24572,comm,comm/Front_Microbiol/PMC5897529.nxml,5897529,29681892.0,10.3389/fmicb.2018.00659,2018,Diatom DNA Isolation and Phylogeny,8,"A partitioned dataset was run under the model parameter “GTRGAMMA,” and rapid bootstrap analysis (Stamatakis et al., 2008) was performed with 1,000 bootstraps.",GTRGAMMA,,SM55949,software,GTRGAMMA,281
23,204507,,,,,10.1108/IJWIS-11-2015-0037,2016,Motivation,5,"converts a web page into HTML5 (HTML: hypertext markup language), the latest version of the hypertext markup language, which can deal with semantic markup and enhance web page’s accessibility; and",HTML5,,SM14661,software,HTML5,1624
24,108669,comm,comm/Genome_Med/PMC7888090.nxml,7888090,33593430.0,10.1186/s13073-021-00843-9,2021,Taxonomic and functional pathway composition converge to a donor-like conformation after successful therapy,19,We next determined microbiome-wide functional pathways for the SI group as inferred using HUMAnN2 [44] (Fig. 3b),HUMAnN2,,SM45592,software,HUMANN2,1186
25,55389,comm,comm/Int_J_Biometeorol/PMC8437926.nxml,8437926,33890123.0,10.1007/s00484-021-02132-x,2021,Straining the APA inventory,20,Days included in the study inventory had to fulfil two out of three criteria: (i) North African dust plume affecting the study area (whether visible by real colour satellite images or aerosol optical depth layers) had to be noticeable; (ii) the HYSPLIT backward trajectories had to prove that the air masses carrying the dust affecting the study area came from North Africa 5 days prior to the event registered in Central Alentejo; (iii) daily mean concentration of particulate matter PM10 and PM2.5 had to surpa,HYSPLIT,,SM26061,software,HYSPLIT,2718
26,128435,comm,comm/BMC_Genomics/PMC2728742.nxml,2728742,19660143.0,10.1186/1471-2164-10-365,2009,RT-PCR,40,"The standard curve was generated using iCycler software (Optical System Software Version 3.0a), in which the obtained threshold cycles values (Ct) were plotted against the logarithmic copy numbers of the plasmid dilution series",iCycler,,SM28393,software,ICYCLER,549
27,172276,comm,comm/BMC_Genomics/PMC4290589.nxml,4290589,25521762.0,10.1186/1471-2164-15-S9-S10,2014,Assembling quality,50,"Considering g2 quality metrics, all assemblers except IDBA-UD and Velvet generated large percentages of chaff bases length at the contigs level",IDBA-UD,,SM6784,software,IDBA-UD,1222
28,137653,comm,comm/BMC_Ecol_Evol/PMC8022562.nxml,8022562,33823805.0,10.1186/s12862-021-01764-2,2021,Divergence time estimation,83,"We used PartitionFinder 2 with the greedy algorithm, linked branch lengths and the set of models included in the program BEAST 1.10.4 [99], to select the optimal partitioning scheme and models of nucleotide substitution using the same 22 initial partitions as in the IQ-TREE analyses",IQ-TREE,,SM36466,software,IQ-TREE,7141
29,144143,comm,comm/BMC_Genomics/PMC3521389.nxml,3521389,23282110.0,10.1186/1471-2164-13-S7-S10,2012,Additional File 9,74,Pathway Analysis of secreted proteins using KOBAS.,KOBAS,,SM1668,software,KOBAS,4665
30,68035,,,,,10.1371/journal.pone.0173347,2017,Supervised learning,0,We opted for the use of the LIBLINEAR [,LIBLINEAR,,SM56908,software,LIBLINEAR,568
31,80237,comm,comm/Carbon_Balance_Manag/PMC4412648.nxml,4412648,25960765.0,10.1186/s13021-015-0018-5,2015,Comparison between in situ-collected NPP and model-estimated NPP,32,"The effect of the increased spatial resolution (1 × 1 km) of MOD17 is visible, but the 0.5 × 0.5 degree pattern originating from LPJ-GUESS still remains for some regions",LPJ-GUESS,,SM41325,software,LPJ-GUESS,299
32,215122,comm,comm/Sci_Rep/PMC6893039.nxml,6893039,31797975.0,10.1038/s41598-019-54780-0,2019,Clustering of gene expression profiles across time,14,"We also used maSigPro to independently identify genes with significantly different expression profiles as a function of time after radiation exposure, based on quadratic regression models",maSigPro,,SM33928,software,MASIGPRO,1055
33,18618,,,,,10.1177/1081286515579308,2017,5. Solution methodology,62,We use Mathematica software to obtain the solutions of the above system up to order seven (i,Mathematica,,SM1791,software,MATHEMATICA,11606
34,278646,,,,,10.1186/1471-2148-14-129,2014,The phylogenetic signal in limb bone shape and size,0,Mesquite software [,Mesquite,,SM32441,software,MESQUITE,5004
35,185355,comm,comm/BMC_Bioinformatics/PMC5607646.nxml,5607646,28931373.0,10.1186/s12859-017-1835-1,2017,Contig binning on synthetic dataset 100 genome-simMC+,36,"Therefore, only high-abundance genomes were binned, and 11 bins were generated for MaxBin and MetaCluster, and 15 bins for MyCC",MetaCluster,,SM35587,software,METACLUSTER,566
36,70251,,,,,10.1186/s13073-015-0209-4,2015,miRNA-Seq,0, Analysis of sequence reads was performed using miRExpress [,miRExpress,,SM83258,software,MIREXPRESS,425
37,168742,comm,comm/BMC_Evol_Biol/PMC1145181.nxml,1145181,15892888.0,10.1186/1471-2148-5-31,2005,Methods,32,The topologies of the trees were tested using two independent methods: Neighbour-joining bootstrap replicates and Bayesian tree inference using PHYLIP and Mr Bayes programmes respectively [31],Mr Bayes,,SM40624,software,MR BAYES,412
38,71818,comm,comm/BMC_Bioinformatics/PMC6199797.nxml,6199797,30352578.0,10.1186/s12859-018-2393-x,2018,3D Network viewer,15,NetworkX [19] and iGraph [20] are examples for software packages that offer 3D network layout algorithms and the generation of static network images,NetworkX,,SM15370,software,NETWORKX,1430
39,75712,,,,,10.1152/ajprenal.00058.2019,2019,,3," Intravesical pressure and voided volume were recorded on a Maclab/8s data-acquisition system with Chart 7 software (ADInstruments, Castle Hill, NSW, Australia) using an iMac computer running OSX 10",OSX,,SM459,software,OSX,829
40,185282,comm,comm/Sci_Rep/PMC7665201.nxml,7665201,33184383.0,10.1038/s41598-020-76609-x,2020,Statistical analyses,41,The laying date model was built using LMM with the function lmer from package lme4,package lme4,,SM44702,software,PACKAGE LME4,329
